NodeID	SeqLength	Jaccard_Cont_WiRv	Jaccard_Cont_WiIS6110	Jaccard_Cont_WiRv_InsSeqAndPhages	IsSVNode	BubbleID
s2800	1355	0.9766037735849057	0.9064150943396226	0.9064150943396226	True	BubbleRegion_362
s2801	198	1.0	0.0	0.0	True	BubbleRegion_415
s2802	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_435
s2803	991	1.0	0.0	0.0	True	BubbleRegion_452
s2804	1001	0.0	0.0	0.0	True	BubbleRegion_60
s2805	174	0.7569444444444444	0.0	0.0	True	BubbleRegion_87
s2806	110	0.5375	0.0	0.0	True	BubbleRegion_196
s2807	99	0.2463768115942029	0.0	0.0	True	BubbleRegion_354
s2808	215	0.654054054054054	0.0	0.0	True	BubbleRegion_397
s2809	276	0.6666666666666666	0.0	0.0	True	BubbleRegion_520
s2810	294	0.7196969696969697	0.0	0.0	True	BubbleRegion_522
s2811	236	0.0	0.0	0.0	True	BubbleRegion_19
s2812	47	0.0	0.0	0.0	True	BubbleRegion_129
s2813	263	0.6738197424892703	0.0	0.0	True	BubbleRegion_129
s2814	303	0.0	0.0	0.0	True	BubbleRegion_157
s2815	14	0.0	0.0	0.0	True	BubbleRegion_289
s2816	2244	0.987353206865402	0.5564588979223125	0.9336043360433605	True	BubbleRegion_372
s2817	419	0.0	0.0	0.0	True	BubbleRegion_403
s2818	537	0.0	0.0	0.0	True	BubbleRegion_428
s2819	671	0.0	0.0	0.0	True	BubbleRegion_430
s2820	139	1.0	0.0	0.0	True	BubbleRegion_486
s2821	78	1.0	0.0	0.0	True	BubbleRegion_486
s2822	68	1.0	0.0	0.0	True	BubbleRegion_499
s2823	87	0.8771929824561403	0.0	0.0	True	BubbleRegion_5
s2824	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_9
s2825	317	0.8292682926829268	0.0	0.0	True	BubbleRegion_23
s2826	115	1.0	0.0	0.0	True	BubbleRegion_125
s2827	1362	0.9954954954954955	0.924924924924925	0.924924924924925	True	BubbleRegion_126
s2828	670	0.9	0.0	0.0	True	BubbleRegion_127
s2829	76	1.0	0.0	0.0	True	BubbleRegion_362
s2830	1358	0.9420180722891566	0.8719879518072289	0.8719879518072289	True	BubbleRegion_362
s2831	5827	0.957092614302462	0.28886283704572097	0.28886283704572097	True	BubbleRegion_362
s2832	438	1.0	0.0	0.0	True	BubbleRegion_393
s2833	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_413
s2834	73	1.0	0.0	0.0	True	BubbleRegion_61
s2835	95	1.0	0.0	0.0	True	BubbleRegion_61
s2836	48	0.0	0.0	0.0	True	BubbleRegion_93
s2837	90	1.0	0.0	0.0	True	BubbleRegion_94
s2838	174	1.0	0.0	0.0	True	BubbleRegion_339
s2839	9	0.0	0.0	0.0	True	BubbleRegion_362
s2840	305	0.09885931558935361	0.0	0.0	True	BubbleRegion_362
s2841	152	0.5327868852459017	0.0	0.0	True	BubbleRegion_362
s2842	56	1.0	0.0	0.0	True	BubbleRegion_362
s2843	267	0.11160714285714286	0.0	0.0	True	BubbleRegion_362
s2844	298	1.0	0.0	0.0	True	BubbleRegion_484
s2845	1	0.0	0.0	0.0	True	BubbleRegion_533
s2846	265	0.02127659574468085	0.0	0.0	True	BubbleRegion_31
s2847	53	0.9130434782608695	0.0	0.0	True	BubbleRegion_66
s2848	9	0.0	0.0	0.0	True	BubbleRegion_74
s2849	3	0.0	0.0	0.0	True	BubbleRegion_96
s2850	56	0.5	0.0	0.0	True	BubbleRegion_144
s2851	174	1.0	0.0	0.0	True	BubbleRegion_425
s2852	394	0.0	0.0	0.0	True	BubbleRegion_433
s2853	22	0.0	0.0	0.0	True	BubbleRegion_69
s2854	271	0.6495726495726496	0.0	0.0	True	BubbleRegion_69
s2855	57	1.0	0.0	0.0	True	BubbleRegion_508
s2856	1	0.0	0.0	0.0	True	BubbleRegion_358
s2857	90	0.044444444444444446	0.0	0.0	True	BubbleRegion_240
s2858	192	0.808641975308642	0.0	0.0	True	BubbleRegion_470
s2859	275	1.0	0.0	0.0	True	BubbleRegion_472
s2860	57	0.8888888888888888	0.0	0.0	True	BubbleRegion_69
s2861	36	1.0	0.0	0.0	True	BubbleRegion_215
s2862	1	0.0	0.0	0.0	True	BubbleRegion_215
s2863	20	0.0	0.0	0.0	True	BubbleRegion_215
s2864	551	1.0	0.0	0.0	True	BubbleRegion_31
s2865	826	0.0	0.0	0.0	True	BubbleRegion_140
s2866	1468	0.9798331015299027	0.8567454798331016	0.8567454798331016	True	BubbleRegion_309
s2867	57	1.0	0.0	0.0	True	BubbleRegion_482
s2868	712	0.0	0.0	0.0	True	BubbleRegion_195
s2869	134	1.0	0.0	0.0	True	BubbleRegion_362
s2870	79	1.0	0.0	0.0	True	BubbleRegion_377
s2871	1536	0.951527224435591	0.8180610889774237	0.8399734395750332	True	BubbleRegion_100
s2872	28	0.0	0.0	0.0	True	BubbleRegion_221
s2873	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_221
s2874	26	0.0	0.0	0.0	True	BubbleRegion_221
s2875	287	0.9922178988326849	0.0	0.0	True	BubbleRegion_221
s2876	2	0.0	0.0	0.0	True	BubbleRegion_221
s2877	81	0.0	0.0	0.0	True	BubbleRegion_221
s2878	15	0.0	0.0	0.0	True	BubbleRegion_221
s2879	642	0.024509803921568627	0.0	0.0	True	BubbleRegion_362
s2880	183	0.0196078431372549	0.0	0.0	True	BubbleRegion_17
s2881	1	0.0	0.0	0.0	True	BubbleRegion_69
s2882	286	1.0	0.0	0.0	True	BubbleRegion_215
s2883	314	0.8838028169014085	0.0	0.0	True	BubbleRegion_255
s2884	101	0.0	0.0	0.0	True	BubbleRegion_265
s2885	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_288
s2886	1502	0.9802989130434783	0.8369565217391305	0.8369565217391305	True	BubbleRegion_362
s2887	385	1.0	0.0	0.0	True	BubbleRegion_403
s2888	120	0.2	0.0	0.0	True	BubbleRegion_93
s2889	1818	0.9787472035794184	0.6890380313199105	0.6890380313199105	True	BubbleRegion_203
s2890	76	1.0	0.0	0.0	True	BubbleRegion_245
s2891	1	0.0	0.0	0.0	True	BubbleRegion_360
s2892	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_360
s2893	2	0.0	0.0	0.0	True	BubbleRegion_360
s2894	191	1.0	0.0	0.0	True	BubbleRegion_430
s2895	130	0.77	0.0	0.0	True	BubbleRegion_433
s2896	105	0.8133333333333334	0.0	0.0	True	BubbleRegion_473
s2897	89	1.0	0.0	0.0	True	BubbleRegion_484
s2898	114	0.0	0.0	0.0	True	BubbleRegion_31
s2899	343	0.9103448275862069	0.0	0.0	True	BubbleRegion_218
s2900	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_244
s2901	1571	0.981829980532122	0.799480856586632	0.799480856586632	True	BubbleRegion_308
s2902	33	1.0	0.0	0.0	True	BubbleRegion_471
s2903	372	1.0	0.0	0.0	True	BubbleRegion_479
s2904	2	0.0	0.0	0.0	True	BubbleRegion_114
s2905	136	1.0	0.5188679245283019	0.5188679245283019	True	BubbleRegion_114
s2906	1220	1.0	0.9638655462184874	0.9638655462184874	True	BubbleRegion_114
s2907	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_436
s2908	1547	0.982860909690178	0.8121292023731048	0.8121292023731048	True	BubbleRegion_510
s2909	57	1.0	0.0	0.0	True	BubbleRegion_500
s2910	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_163
s2911	1493	0.9814687714481812	0.8455730954015099	0.8455730954015099	True	BubbleRegion_245
s2912	19	0.0	0.0	0.0	True	BubbleRegion_267
s2913	459	1.0	0.0	0.0	True	BubbleRegion_401
s2914	96	0.3181818181818182	0.0	0.0	True	BubbleRegion_484
s2915	1357	1.0	0.9284099472494348	0.9284099472494348	True	BubbleRegion_415
s2916	175	1.0	0.0	0.0	True	BubbleRegion_450
s2917	41	1.0	0.0	0.0	True	BubbleRegion_450
s2918	98	1.0	0.0	0.0	True	BubbleRegion_450
s2919	94	1.0	0.0	0.0	True	BubbleRegion_450
s2920	462	1.0	0.0	0.0	True	BubbleRegion_218
s2921	15	0.0	0.0	0.0	True	BubbleRegion_245
s2922	2	0.0	0.0	0.0	True	BubbleRegion_66
s2923	67	0.972972972972973	0.0	0.0	True	BubbleRegion_168
s2924	2371	0.9876121315677061	0.5262708244340025	0.5262708244340025	True	BubbleRegion_362
s2925	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_407
s2926	293	1.0	0.0	0.0	True	BubbleRegion_393
s2927	53	1.0	0.0	0.0	True	BubbleRegion_368
s2928	57	0.5555555555555556	0.0	0.0	True	BubbleRegion_8
s2929	122	1.0	0.0	0.0	True	BubbleRegion_165
s2930	1	0.0	0.0	0.0	True	BubbleRegion_165
s2931	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_189
s2932	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_252
s2933	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_264
s2934	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s2935	1358	0.9977409638554217	0.927710843373494	0.927710843373494	True	BubbleRegion_311
s2936	343	1.0	0.0	0.0	True	BubbleRegion_394
s2937	235	1.0	1.0	1.0	True	BubbleRegion_426
s2938	1570	0.9616883116883117	0.7798701298701298	0.7798701298701298	True	BubbleRegion_442
s2939	7	0.0	0.0	0.0	True	BubbleRegion_450
s2940	23	0.0	0.0	0.0	True	BubbleRegion_468
s2941	164	0.856	0.0	0.0	True	BubbleRegion_486
s2942	81	1.0	0.0	0.0	True	BubbleRegion_486
s2943	67	1.0	0.0	0.0	True	BubbleRegion_486
s2944	10	0.0	0.0	0.0	True	BubbleRegion_468
s2945	28	0.0	0.0	0.0	True	BubbleRegion_245
s2946	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_245
s2947	176	0.21	0.0	0.0	True	BubbleRegion_245
s2948	223	0.7256637168141593	0.0	0.0	True	BubbleRegion_496
s2949	14	0.0	0.0	0.0	True	BubbleRegion_245
s2950	202	0.2777777777777778	0.0	0.0	True	BubbleRegion_245
s2951	84	1.0	0.0	0.0	True	BubbleRegion_101
s2952	1768	0.9387755102040817	0.8110599078341014	0.8110599078341014	True	BubbleRegion_245
s2953	592	1.0	0.0	0.0	True	BubbleRegion_245
s2954	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_245
s2955	81	1.0	0.0	0.0	True	BubbleRegion_309
s2956	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_357
s2957	1424	0.977291841883936	0.9394449116904963	0.9394449116904963	True	BubbleRegion_426
s2958	69	1.0	0.0	0.0	True	BubbleRegion_263
s2959	61	1.0	0.0	0.0	True	BubbleRegion_2
s2960	88	1.0	0.0	0.0	True	BubbleRegion_19
s2961	7369	0.978607439705682	0.0	0.0	True	BubbleRegion_237
s2962	3	0.0	0.0	0.0	True	BubbleRegion_299
s2963	28	0.0	0.0	0.0	True	BubbleRegion_299
s2964	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_299
s2965	28	0.0	0.0	0.0	True	BubbleRegion_299
s2966	467	0.9290617848970252	0.0	0.0	True	BubbleRegion_309
s2967	1510	0.9804054054054054	0.8324324324324325	0.8324324324324325	True	BubbleRegion_362
s2968	1821	0.9854829704075935	0.6878838637632607	0.6878838637632607	True	BubbleRegion_408
s2969	1478	0.9185082872928176	0.850828729281768	0.850828729281768	True	BubbleRegion_426
s2970	1359	0.9977426636568849	0.927012791572611	0.927012791572611	True	BubbleRegion_426
s2971	525	0.9261363636363636	0.0	0.0	True	BubbleRegion_486
s2972	75	1.0	0.0	0.0	True	BubbleRegion_486
s2973	10	0.0	0.0	0.0	True	BubbleRegion_486
s2974	479	1.0	0.0	0.0	True	BubbleRegion_486
s2975	25	0.0	0.0	0.0	True	BubbleRegion_486
s2976	86	1.0	0.0	0.0	True	BubbleRegion_486
s2977	108	0.7962962962962963	0.0	0.0	True	BubbleRegion_88
s2978	181	1.0	0.0	0.0	True	BubbleRegion_165
s2979	1681	0.8788612961841308	0.7462144155057541	0.7462144155057541	True	BubbleRegion_221
s2980	58	1.0	0.0	0.0	True	BubbleRegion_287
s2981	37	1.0	0.0	0.0	True	BubbleRegion_362
s2982	85	1.0	0.0	0.0	True	BubbleRegion_416
s2983	17	0.0	0.0	0.0	True	BubbleRegion_484
s2984	47	1.0	0.0	0.0	True	BubbleRegion_486
s2985	58	1.0	0.0	0.0	True	BubbleRegion_309
s2986	216	1.0	0.0	0.0	True	BubbleRegion_309
s2987	85	1.0	0.0	0.0	True	BubbleRegion_309
s2988	1931	0.5391899000526039	0.0	0.0	True	BubbleRegion_309
s2989	51	1.0	0.0	0.0	True	BubbleRegion_41
s2990	72	1.0	0.0	0.0	True	BubbleRegion_362
s2991	110	1.0	0.0	0.0	True	BubbleRegion_393
s2992	78	1.0	0.0	0.0	True	BubbleRegion_408
s2993	60	1.0	0.0	0.0	True	BubbleRegion_309
s2994	29	0.0	0.0	0.0	True	BubbleRegion_31
s2995	456	1.0	0.0	0.0	True	BubbleRegion_511
s2996	137	1.0	0.0	0.0	True	BubbleRegion_360
s2997	983	1.0	0.0	0.0	True	BubbleRegion_485
s2998	6	0.0	0.0	0.0	True	BubbleRegion_52
s2999	19	0.0	0.0	0.0	True	BubbleRegion_130
s3000	3574	0.916196388261851	0.0	0.0	True	BubbleRegion_178
s3001	2	0.0	0.0	0.0	True	BubbleRegion_463
s3002	78	0.8541666666666666	0.0	0.0	True	BubbleRegion_465
s3003	771	1.0	0.0	0.0	True	BubbleRegion_245
s3004	107	1.0	0.0	0.0	True	BubbleRegion_353
s3005	56	1.0	0.0	0.0	True	BubbleRegion_389
s3006	1580	0.9825806451612903	0.7948387096774193	0.7948387096774193	True	BubbleRegion_426
s3007	60	1.0	0.0	0.0	True	BubbleRegion_433
s3008	83	0.5849056603773585	0.0	0.0	True	BubbleRegion_478
s3009	295	0.969811320754717	0.0	0.0	True	BubbleRegion_486
s3010	1417	0.9805335255948089	0.8882480173035328	0.8882480173035328	True	BubbleRegion_97
s3011	1398	0.97953216374269	0.9005847953216374	0.9005847953216374	True	BubbleRegion_362
s3012	55	1.0	0.0	0.0	True	BubbleRegion_362
s3013	107	1.0	0.0	0.0	True	BubbleRegion_362
s3014	1327	1.0	0.9498843484965305	0.9498843484965305	True	BubbleRegion_416
s3015	70	1.0	0.0	0.0	True	BubbleRegion_362
s3016	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s3017	83	1.0	0.0	0.0	True	BubbleRegion_221
s3018	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_10
s3019	72	1.0	0.0	0.0	True	BubbleRegion_433
s3020	6	0.0	0.0	0.0	True	BubbleRegion_433
s3021	132	1.0	0.0	0.0	True	BubbleRegion_474
s3022	2111	0.9043728976453628	0.0	0.0	True	BubbleRegion_126
s3023	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_213
s3024	241	1.0	0.0	0.0	True	BubbleRegion_255
s3025	37214	0.994372151759732	0.03382199527809806	0.03382199527809806	True	BubbleRegion_362
s3026	110	1.0	0.0	0.0	True	BubbleRegion_478
s3027	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_514
s3028	14	0.0	0.0	0.0	True	BubbleRegion_111
s3029	54	1.0	0.0	0.0	True	BubbleRegion_111
s3030	74	1.0	0.0	0.0	True	BubbleRegion_186
s3031	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_221
s3032	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_272
s3033	131	0.5445544554455446	0.0	0.0	True	BubbleRegion_309
s3034	181	1.0	0.0	0.0	True	BubbleRegion_309
s3035	63	1.0	0.0	0.0	True	BubbleRegion_416
s3036	132	0.7843137254901961	0.0	0.0	True	BubbleRegion_474
s3037	475	1.0	0.0	0.0	True	BubbleRegion_486
s3038	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_242
s3039	66	1.0	0.0	0.0	True	BubbleRegion_486
s3040	532	1.0	0.0	0.0	True	BubbleRegion_486
s3041	133	1.0	0.0	0.0	True	BubbleRegion_486
s3042	77	1.0	0.0	0.0	True	BubbleRegion_362
s3043	1360	0.9977443609022556	0.9263157894736842	0.9263157894736842	True	BubbleRegion_309
s3044	112	1.0	0.0	0.0	True	BubbleRegion_309
s3045	330	1.0	0.0	0.0	True	BubbleRegion_299
s3046	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_426
s3047	1596	0.9648786717752235	0.7867177522349936	0.7867177522349936	True	BubbleRegion_309
s3048	1153	0.0	0.0	0.0	True	BubbleRegion_404
s3049	1243	0.0	0.0	0.0	True	BubbleRegion_476
s3050	166	1.0	0.0	0.0	True	BubbleRegion_71
s3051	1352	1.0	0.9319213313161876	0.9319213313161876	True	BubbleRegion_100
s3052	1359	1.0	0.927012791572611	0.927012791572611	True	BubbleRegion_160
s3053	75	1.0	0.0	0.0	True	BubbleRegion_169
s3054	917	0.9661781285231116	0.0	0.0	True	BubbleRegion_207
s3055	1327	1.0	0.9498843484965305	0.9498843484965305	True	BubbleRegion_221
s3056	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_301
s3057	2136	0.9871794871794872	0.5849952516619183	0.5849952516619183	True	BubbleRegion_309
s3058	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_337
s3059	1592	0.9820742637644047	0.7887323943661971	0.7887323943661971	True	BubbleRegion_362
s3060	66	0.0	0.0	0.0	True	BubbleRegion_362
s3061	150	0.4666666666666667	0.0	0.0	True	BubbleRegion_362
s3062	60	1.0	0.0	0.0	True	BubbleRegion_362
s3063	735	1.0	0.0	0.0	True	BubbleRegion_362
s3064	189	1.0	0.0	0.0	True	BubbleRegion_415
s3065	61	1.0	0.0	0.0	True	BubbleRegion_425
s3066	184	1.0	0.0	0.0	True	BubbleRegion_426
s3067	1299	0.9683293745051464	0.0	0.0	True	BubbleRegion_433
s3068	1	0.0	0.0	0.0	True	BubbleRegion_439
s3069	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_440
s3070	21	0.0	0.0	0.0	True	BubbleRegion_479
s3071	360	1.0	0.0	0.0	True	BubbleRegion_229
s3072	114	0.0	0.0	0.0	True	BubbleRegion_31
s3073	1600	0.9828025477707006	0.7847133757961784	0.7847133757961784	True	BubbleRegion_57
s3074	39	1.0	0.0	0.0	True	BubbleRegion_96
s3075	453	1.0	0.0	0.36879432624113473	True	BubbleRegion_97
s3076	1510	1.0	0.8324324324324325	0.8324324324324325	True	BubbleRegion_362
s3077	11	0.0	0.0	0.0	True	BubbleRegion_362
s3078	61	1.0	0.0	0.0	True	BubbleRegion_362
s3079	188	1.0	0.0	0.0	True	BubbleRegion_422
s3080	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_426
s3081	78	0.5625	0.0	0.0	True	BubbleRegion_426
s3082	105	0.8133333333333334	0.0	0.0	True	BubbleRegion_473
s3083	158	1.0	0.0	0.0	True	BubbleRegion_479
s3084	118	1.0	0.0	0.0	True	BubbleRegion_486
s3085	66	0.0	0.0	0.0	True	BubbleRegion_31
s3086	1359	1.0	0.927012791572611	0.927012791572611	True	BubbleRegion_343
s3087	106	1.0	0.0	0.0	True	BubbleRegion_362
s3088	1458	0.9810924369747899	0.8627450980392157	0.8627450980392157	True	BubbleRegion_408
s3089	1432	0.9800285306704708	0.8787446504992867	0.8787446504992867	True	BubbleRegion_412
s3090	87	1.0	0.0	0.0	True	BubbleRegion_480
s3091	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_185
s3092	6166	0.9899317960376746	0.0	0.0	True	BubbleRegion_225
s3093	56	1.0	0.0	0.0	True	BubbleRegion_375
s3094	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_383
s3095	124	1.0	0.0	0.0	True	BubbleRegion_221
s3096	1481	0.9813921433494142	0.8490696071674707	0.8490696071674707	True	BubbleRegion_226
s3097	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_228
s3098	9993	0.9921259842519685	0.14265863825845299	0.14265863825845299	True	BubbleRegion_245
s3099	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_306
s3100	51	1.0	0.0	0.0	True	BubbleRegion_327
s3101	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_392
s3102	1529	0.981320880587058	0.8218812541694464	0.8218812541694464	True	BubbleRegion_393
s3103	52	1.0	0.0	0.0	True	BubbleRegion_138
s3104	1943	0.6931521170935703	0.6440146366962886	0.6440146366962886	True	BubbleRegion_221
s3105	66	1.0	0.0	0.0	True	BubbleRegion_486
s3106	1327	1.0	0.9498843484965305	0.9498843484965305	True	BubbleRegion_221
s3107	286	1.0	0.0	0.0	True	BubbleRegion_221
s3108	72	0.2777777777777778	0.0	0.0	True	BubbleRegion_484
s3109	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_128
s3110	1354	0.9765861027190332	0.9070996978851964	0.9070996978851964	True	BubbleRegion_204
s3111	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s3112	309	1.0	0.0	0.0	True	BubbleRegion_362
s3113	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_362
s3114	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_524
s3115	1229	1.0	0.0	0.0	True	BubbleRegion_221
s3116	62	1.0	0.0	0.0	True	BubbleRegion_226
s3117	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_304
s3118	74	0.6363636363636364	0.0	0.0	True	BubbleRegion_481
s3119	109	1.0	0.0	0.0	True	BubbleRegion_486
s3120	1219	1.0	0.9646761984861227	0.9646761984861227	True	BubbleRegion_114
s3121	1518	0.980510752688172	0.8279569892473119	0.8279569892473119	True	BubbleRegion_184
s3122	75	0.13333333333333333	0.0	0.0	True	BubbleRegion_468
s3123	282	1.0	0.0	0.0	True	BubbleRegion_486
s3124	51	1.0	0.0	0.0	True	BubbleRegion_349
s3125	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_248
s3126	39	1.0	0.0	0.0	True	BubbleRegion_103
s3127	1358	0.9969879518072289	0.927710843373494	0.927710843373494	True	BubbleRegion_156
s3128	2209	0.9557873820168902	0.6120218579234973	0.6120218579234973	True	BubbleRegion_245
s3129	71	1.0	0.0	0.0	True	BubbleRegion_362
s3130	70	1.0	0.0	0.0	True	BubbleRegion_362
s3131	237	0.9710144927536232	0.0	0.0	True	BubbleRegion_426
s3132	363	1.0	0.0	0.0	True	BubbleRegion_433
s3133	317	1.0	0.0	0.0	True	BubbleRegion_434
s3134	1447	0.9802399435426958	0.8694424841213833	0.8694424841213833	True	BubbleRegion_516
s3135	1714	0.9815914489311164	0.0	0.0	True	BubbleRegion_309
s3136	304	1.0	0.0	0.0	True	BubbleRegion_477
s3137	184	0.8051948051948052	0.0	0.0	True	BubbleRegion_527
s3138	73	0.0	0.0	0.0	True	BubbleRegion_265
